TrialID	Time	LatticeTime	DetectTime	NumGeneratedContexts	NumMADNoOutlier	NumContextsWithMaximalOutliers
912	13411	13352.0	45.0	3746.0	3746.0	0.0
913	2077	1648.0	425.0	624.0	613.0	11.0
914	1122	29.0	1089.0	1.0	0.0	1.0
915	4158	3972.0	182.0	2039.0	2038.0	1.0
916	8773	8726.0	32.0	3127.0	3127.0	0.0
917	8447	8416.0	21.0	2703.0	2703.0	0.0
918	1785	1777.0	4.0	1113.0	1113.0	0.0
919	20904	20841.0	37.0	6080.0	6080.0	0.0
920	6239	3143.0	3091.0	618.0	587.0	31.0
921	12660	10363.0	2289.0	2149.0	2094.0	55.0
922	1694	1437.0	253.0	298.0	297.0	1.0
923	17382	17314.0	38.0	4836.0	4836.0	0.0
924	3100	3080.0	10.0	1332.0	1332.0	0.0
925	15186	15130.0	28.0	4809.0	4809.0	0.0
926	2491	2153.0	335.0	827.0	825.0	2.0
927	2395	1479.0	913.0	346.0	337.0	9.0
928	1059	826.0	232.0	369.0	365.0	4.0
929	3203	3190.0	8.0	1120.0	1120.0	0.0
930	5212	417.0	4790.0	111.0	102.0	9.0
931	11854	11815.0	25.0	3257.0	3257.0	0.0
932	12592	10862.0	1715.0	1741.0	1701.0	40.0
933	1384	1029.0	351.0	516.0	513.0	3.0
934	4325	4290.0	21.0	2047.0	2047.0	0.0
935	2991	2944.0	37.0	1535.0	1532.0	3.0
936	7004	3978.0	3016.0	811.0	791.0	20.0
937	2928	2734.0	190.0	1387.0	1386.0	1.0
938	1989	1976.0	7.0	801.0	801.0	0.0
939	4290	4268.0	13.0	2016.0	2016.0	0.0
940	1792	1427.0	355.0	755.0	749.0	6.0
941	2043	1588.0	450.0	722.0	705.0	17.0
942	1117	27.0	1086.0	1.0	0.0	1.0
943	6382	6353.0	15.0	3128.0	3128.0	0.0
944	6587	5501.0	1080.0	1335.0	1313.0	22.0
945	7714	6963.0	738.0	2449.0	2433.0	16.0
946	1311	600.0	706.0	212.0	210.0	2.0
947	1934	1259.0	672.0	386.0	383.0	3.0
948	4369	4064.0	293.0	1700.0	1689.0	11.0
949	1118	28.0	1086.0	1.0	0.0	1.0
950	3180	2916.0	258.0	1257.0	1256.0	1.0
951	23268	23194.0	49.0	6274.0	6274.0	0.0
952	7857	7206.0	643.0	1459.0	1445.0	14.0
953	761	265.0	493.0	96.0	95.0	1.0
